ThreadID, cIDX, Time, cycles, deltaT, RX, OnRX, TX, SupTX, OnTX, Idle, OnIdle, Blocked, CacheMiss, CacheHit, CacheWB, CPUIdle, RX/s, TX/s, Sup/s
10149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
10149, 0, 1.000001, 210000265, 1.000001, 31536, 31536, 31528, 0, 7882, 0, 0, 0, 0, 0, 0, 28208254, 31535.960205, 31527.960215, 0.000000
10149, 1, 2.000014, 210002627, 1.000013, 31630, 31630, 31642, 0, 7911, 0, 0, 6, 0, 0, 0, 28221698, 31629.604329, 31641.604179, 0.000000
10149, 2, 3.000152, 210029038, 1.000138, 31679, 31679, 31663, 0, 7916, 0, 0, 7, 0, 0, 0, 28418231, 31674.620154, 31658.622366, 0.000000
10149, 3, 4.000210, 210012198, 1.000058, 31741, 31741, 31747, 0, 7936, 0, 0, 9, 0, 0, 0, 28518559, 31739.156408, 31745.156060, 0.000000
10149, 4, 5.000215, 210001041, 1.000005, 31707, 31707, 31718, 0, 7930, 0, 0, 9, 0, 0, 0, 28752191, 31706.842825, 31717.842770, 0.000000
10149, 5, 6.000241, 210005451, 1.000026, 31612, 31612, 31595, 0, 7899, 0, 0, 3, 0, 0, 0, 29121378, 31611.179464, 31594.179905, 0.000000
10149, 6, 7.000407, 210034863, 1.000166, 31587, 31587, 31579, 0, 7894, 0, 0, 6, 0, 0, 0, 29045760, 31581.756977, 31573.758305, 0.000000
10149, 7, 8.000712, 210064006, 1.000305, 31724, 31724, 31724, 0, 7931, 0, 0, 0, 0, 0, 0, 28852120, 31714.333773, 31714.333773, 0.000000
