ThreadID, cIDX, Time, cycles, deltaT, RX, OnRX, TX, SupTX, OnTX, Idle, OnIdle, Blocked, CacheMiss, CacheHit, CacheWB, CPUIdle, RX/s, TX/s, Sup/s
9192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9192, 0, 1.000017, 210003628, 1.000017, 27085, 27085, 27087, 0, 6772, 0, 0, 2, 0, 0, 0, 28898341, 27084.532082, 27086.532048, 0.000000
9192, 1, 2.000025, 210001592, 1.000008, 27168, 27168, 27173, 0, 6793, 0, 0, 4, 0, 0, 0, 28878897, 27167.794042, 27172.794004, 0.000000
9192, 2, 3.000026, 210000299, 1.000001, 27144, 27144, 27132, 0, 6783, 0, 0, 0, 0, 0, 0, 29079576, 27143.961352, 27131.961369, 0.000000
9192, 3, 4.000058, 210006682, 1.000032, 27152, 27152, 27156, 0, 6789, 0, 0, 3, 0, 0, 0, 28934623, 27151.136077, 27155.135949, 0.000000
9192, 4, 5.000166, 210022707, 1.000108, 27114, 27114, 27120, 0, 6780, 0, 0, 2, 0, 0, 0, 29499576, 27111.068519, 27117.067870, 0.000000
9192, 5, 6.000216, 210010390, 1.000049, 27096, 27096, 27088, 0, 6772, 0, 0, 0, 0, 0, 0, 29426563, 27094.659459, 27086.659855, 0.000000
9192, 6, 7.000343, 210026652, 1.000127, 27096, 27096, 27092, 0, 6773, 0, 0, 0, 0, 0, 0, 29647770, 27092.561567, 27088.562074, 0.000000
9192, 7, 8.000348, 210001188, 1.000006, 27116, 27116, 27119, 0, 6780, 0, 0, 0, 0, 0, 0, 29363849, 27115.846602, 27118.846585, 0.000000
