ThreadID, cIDX, Time, cycles, deltaT, RX, OnRX, TX, SupTX, OnTX, Idle, OnIdle, Blocked, CacheMiss, CacheHit, CacheWB, CPUIdle, RX/s, TX/s, Sup/s
9284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
9284, 0, 1.000159, 210033491, 1.000159, 31543, 31543, 31532, 0, 7883, 0, 0, 1, 652932, 182005815, 271140, 29358405, 31537.970294, 31526.972048, 0.000000
9284, 1, 2.000601, 210092776, 1.000442, 31674, 31674, 31670, 0, 7918, 0, 0, 15, 569183, 182170334, 230470, 29041929, 31660.012908, 31656.014674, 0.000000
9284, 2, 3.000685, 210017622, 1.000084, 31705, 31705, 31699, 0, 7925, 0, 0, 6, 550438, 182042602, 222704, 29215076, 31702.339721, 31696.340224, 0.000000
9284, 3, 4.000688, 210000500, 1.000002, 31658, 31658, 31664, 0, 7916, 0, 0, 7, 540244, 182118874, 215476, 29034503, 31657.924624, 31663.924610, 0.000000
9284, 4, 5.000694, 210001369, 1.000007, 31708, 31708, 31714, 0, 7928, 0, 0, 8, 525645, 181970781, 209431, 29467261, 31707.793295, 31713.793256, 0.000000
9284, 5, 6.000884, 210039861, 1.000190, 31632, 31632, 31626, 0, 7907, 0, 0, 7, 520770, 181825316, 207021, 29649285, 31625.996934, 31619.998073, 0.000000
9284, 6, 7.000996, 210023538, 1.000112, 31685, 31685, 31687, 0, 7921, 0, 0, 0, 514333, 181860356, 202847, 29755509, 31681.448962, 31683.448738, 0.000000
9284, 7, 8.001472, 210100065, 1.000476, 31640, 31640, 31637, 0, 7910, 0, 0, 1, 513296, 181972946, 202528, 29613160, 31624.930721, 31621.932149, 0.000000
