ThreadID, cIDX, Time, cycles, deltaT, RX, OnRX, TX, SupTX, OnTX, Idle, OnIdle, Blocked, CacheMiss, CacheHit, CacheWB, CPUIdle, RX/s, TX/s, Sup/s
1885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
1885, 0, 1.000044, 210009309, 1.000044, 27260, 27260, 27264, 0, 6816, 0, 0, 0, 0, 0, 0, 29103216, 27258.791657, 27262.791479, 0.000000
1885, 1, 2.000051, 210001466, 1.000007, 27189, 27189, 27175, 0, 6794, 0, 0, 1, 0, 0, 0, 29035798, 27188.810196, 27174.810294, 0.000000
1885, 2, 3.000123, 210015102, 1.000072, 27121, 27121, 27133, 0, 6783, 0, 0, 7, 0, 0, 0, 29271089, 27119.049753, 27131.048890, 0.000000
1885, 3, 4.000130, 210001424, 1.000007, 27080, 27080, 27080, 0, 6770, 0, 0, 0, 0, 0, 0, 29313972, 27079.816373, 27079.816373, 0.000000
1885, 4, 5.000147, 210003576, 1.000017, 27077, 27077, 27071, 0, 6768, 0, 0, 1, 0, 0, 0, 29578465, 27076.538925, 27070.539027, 0.000000
1885, 5, 6.000211, 210013444, 1.000064, 27163, 27163, 27165, 0, 6791, 0, 0, 4, 0, 0, 0, 30050447, 27161.261162, 27163.261034, 0.000000
1885, 6, 7.000261, 210010591, 1.000050, 27003, 27003, 27004, 0, 6751, 0, 0, 0, 0, 0, 0, 29910499, 27001.638217, 27002.638167, 0.000000
1885, 7, 8.000353, 210019239, 1.000092, 27103, 27103, 27101, 0, 6776, 0, 0, 0, 0, 0, 0, 29523899, 27100.517205, 27098.517389, 0.000000
